instance,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,preprocessing_time_sec,cumulative_rejected_steps
supportcase23,TERMINATION_REASON_OPTIMAL,2000,5.192428122,2003,0.026356389,3
neos-1122047,TERMINATION_REASON_ITERATION_LIMIT,10000,17.329239442000002,10004,0.020588396000000002,4
neos-5188808-nattai,TERMINATION_REASON_OPTIMAL,120,0.211526398,121,0.011500858000000001,1
blp-ic97,TERMINATION_REASON_OPTIMAL,2840,1.34968308,2861,0.005452581000000001,21
cmflsp50-24-8-8,TERMINATION_REASON_OPTIMAL,1480,1.3386977910000002,1494,0.008272333,14
iis-hc-cov,TERMINATION_REASON_OPTIMAL,1320,0.64048762,1340,0.005214488000000001,20
neos-5251015-ogosta,TERMINATION_REASON_OPTIMAL,280,6.285238390000001,282,0.162630409,2
graph40-20-1rand,TERMINATION_REASON_OPTIMAL,40,0.319947058,41,0.033536087,1
roi5alpha10n8,TERMINATION_REASON_OPTIMAL,1200,10.898795222,1223,0.097799304,23
supportcase37,TERMINATION_REASON_OPTIMAL,9720,21.887874406,9808,0.020368708000000003,88
fastxgemm-n3r22s4t6,TERMINATION_REASON_OPTIMAL,600,5.0211675940000005,605,0.069730128,5
ger50-17-trans-pop-3t,TERMINATION_REASON_OPTIMAL,5280,5.205042001000001,5286,0.009288341,6
dc1l,TERMINATION_REASON_OPTIMAL,3120,7.214348492,3151,0.023951131,31
neos-5116085-kenana,TERMINATION_REASON_OPTIMAL,480,21.743038864000003,502,0.305377522,22
supportcase40,TERMINATION_REASON_OPTIMAL,960,1.5681684170000003,969,0.011340638,9
nj2,TERMINATION_REASON_OPTIMAL,0,0.0513603,0,0.049709283,0
neos-5083528-gimone,TERMINATION_REASON_OPTIMAL,200,0.7290588630000001,202,0.021466587000000002,2
neos-4322846-ryton,TERMINATION_REASON_OPTIMAL,1840,13.379235142,1885,0.048037168000000005,45
seqsolve2short4288,TERMINATION_REASON_OPTIMAL,2480,39.819097683,2488,0.126839592,8
leo1,TERMINATION_REASON_PRIMAL_INFEASIBLE,40,0.034566614,44,0.005505739,4
neos-4966258-blicks,TERMINATION_REASON_OPTIMAL,1720,24.993027755,1745,0.109294739,25
nj1,TERMINATION_REASON_OPTIMAL,0,0.039372007,0,0.037920728,0
cryptanalysiskb128n5obj16,TERMINATION_REASON_OPTIMAL,880,4.198558978,884,0.034078722,4
neos-5266653-tugela,TERMINATION_REASON_OPTIMAL,920,1.466069338,930,0.011980692000000001,10
nursesched-medium-hint03,TERMINATION_REASON_OPTIMAL,2520,7.031356249,2537,0.033204946,17
neos-957143,TERMINATION_REASON_OPTIMAL,600,1.8693684300000002,602,0.031043592000000002,2
ci-s4,TERMINATION_REASON_ITERATION_LIMIT,10000,6.890887106000001,10000,0.007700630000000001,0
ns2122698,TERMINATION_REASON_OPTIMAL,4320,36.356318186,4322,0.061597812,2
cmflsp60-36-2-6,TERMINATION_REASON_OPTIMAL,1960,5.871040233,1999,0.029748752000000003,39
neos-885524,TERMINATION_REASON_OPTIMAL,120,0.5717345800000001,125,0.026988286,5
neos-4754521-awarau,TERMINATION_REASON_OPTIMAL,0,0.08986071300000001,0,0.08716954,0
thor50dday,TERMINATION_REASON_OPTIMAL,3880,18.846231352000004,3945,0.055945682000000004,65
dws008-03,TERMINATION_REASON_OPTIMAL,280,0.47403183,282,0.013817712000000001,2
neos-3755335-nizao,TERMINATION_REASON_OPTIMAL,640,3.470119315,669,0.046096176,29
ns930473,TERMINATION_REASON_OPTIMAL,0,0.009843171,0,0.009431939,0
cmflsp40-36-2-10,TERMINATION_REASON_OPTIMAL,2000,3.9932148460000003,2041,0.018656668,41
sing326,TERMINATION_REASON_ITERATION_LIMIT,10000,33.215536095,10012,0.026136808,12
d20200,TERMINATION_REASON_OPTIMAL,1440,0.883068303,1515,0.006551869,75
neos-5044663-wairoa,TERMINATION_REASON_ITERATION_LIMIT,10000,39.107342133,10252,0.036829575,252
neos-957323,TERMINATION_REASON_OPTIMAL,1560,4.788449978,1583,0.02611457,23
neos-960392,TERMINATION_REASON_OPTIMAL,1440,3.424751404,1443,0.015653445000000002,3
rocII-8-11,TERMINATION_REASON_OPTIMAL,4480,12.335837422,4485,0.026142125000000002,5
piperout-d27,TERMINATION_REASON_ITERATION_LIMIT,10000,13.413945181,10011,0.014963976,11
blp-ic98,TERMINATION_REASON_OPTIMAL,5520,4.545916215,5569,0.007661402,49
rocII-10-11,TERMINATION_REASON_OPTIMAL,3240,10.926031801,3248,0.038846713000000005,8
neos-3237086-abava,TERMINATION_REASON_OPTIMAL,280,1.208016518,282,0.031052463000000002,2
neos-498623,TERMINATION_REASON_OPTIMAL,2400,1.4960000860000002,2480,0.00647949,80
ns1856153,TERMINATION_REASON_OPTIMAL,120,0.19590306000000002,124,0.010133065,4
neos-3437289-erdre,TERMINATION_REASON_OPTIMAL,0,0.007431210000000001,0,0.007119099,0
leo2,TERMINATION_REASON_PRIMAL_INFEASIBLE,40,0.06623493800000001,47,0.008970568,7
neos-3555904-turama,TERMINATION_REASON_OPTIMAL,840,5.572502783000001,844,0.06137734500000001,4
neos-525149,TERMINATION_REASON_OPTIMAL,720,5.336177012,739,0.07158821500000001,19
