instance         , termination_reason                      , iteration_count, solve_time_sec, cumulative_kkt_matrix_passes, preprocessing_time_sec, cumulative_rejected_steps
fhnw-binschedule1, TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,           99733, 3610.014713981,                       100000,    0.438013613        ,                       267
square37         , TERMINATION_REASON_OPTIMAL              ,           97840, 1362.744800982,                        98923,    0.23786315500000002,                      1083
supportcase19    , TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,           99706, 1846.544134289,                       100000,    0.20906750600000001,                       294
tpl-tub-ss16     , TERMINATION_REASON_OPTIMAL              ,           78400, 2254.020848044,                        78933,    0.3469106          ,                       533
tpl-tub-ws1617   , TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,           99784, 3706.045028669,                       100000,    0.46029276500000005,                       216
