instance,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,preprocessing_time_sec,cumulative_rejected_steps
fhnw-binschedule1,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,99921,4495.806624510001,100000,0.405941773,79
square37,TERMINATION_REASON_OPTIMAL,52040,770.411518642,52711,0.24995762200000002,671
supportcase19,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,99714,2571.753470259,100000,0.18622776100000002,286
tpl-tub-ss16,TERMINATION_REASON_OPTIMAL,47640,1699.187700069,47875,0.302415515,235
tpl-tub-ws1617,TERMINATION_REASON_OPTIMAL,53640,2451.212174321,53887,0.40294807600000004,247
