instance,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,preprocessing_time_sec,cumulative_rejected_steps
supportcase23,TERMINATION_REASON_OPTIMAL,1760,3.8324745790000003,1764,0.020066254000000002,4
neos-1122047,TERMINATION_REASON_OPTIMAL,9000,14.608097775000001,9007,0.015621182,7
neos-5188808-nattai,TERMINATION_REASON_OPTIMAL,120,0.218700782,121,0.01134481,1
blp-ic97,TERMINATION_REASON_OPTIMAL,3400,1.689393665,3436,0.0049980120000000005,36
cmflsp50-24-8-8,TERMINATION_REASON_OPTIMAL,1200,1.1367918700000001,1226,0.007455785,26
iis-hc-cov,TERMINATION_REASON_OPTIMAL,1080,0.556187113,1092,0.0065085510000000004,12
neos-5251015-ogosta,TERMINATION_REASON_OPTIMAL,200,4.801347601000001,205,0.16827939900000002,5
graph40-20-1rand,TERMINATION_REASON_OPTIMAL,120,0.63708978,122,0.029797286000000003,2
roi5alpha10n8,TERMINATION_REASON_OPTIMAL,1400,11.474344608000001,1435,0.112069469,35
supportcase37,TERMINATION_REASON_OPTIMAL,7880,17.795173968,7982,0.015876402,102
fastxgemm-n3r22s4t6,TERMINATION_REASON_OPTIMAL,600,3.9566062800000004,604,0.07065112800000001,4
ger50-17-trans-pop-3t,TERMINATION_REASON_OPTIMAL,6160,6.123647869,6169,0.009524934,9
dc1l,TERMINATION_REASON_OPTIMAL,3640,8.293451211,3687,0.025305717000000002,47
neos-5116085-kenana,TERMINATION_REASON_OPTIMAL,360,15.286509751,374,0.29695546700000003,14
supportcase40,TERMINATION_REASON_OPTIMAL,880,1.4064184450000001,885,0.010791324000000001,5
nj2,TERMINATION_REASON_OPTIMAL,0,0.043955666000000004,0,0.042363133000000004,0
neos-5083528-gimone,TERMINATION_REASON_OPTIMAL,200,0.715184932,205,0.023870192000000002,5
neos-4322846-ryton,TERMINATION_REASON_OPTIMAL,1360,9.913739591,1378,0.056063959000000003,18
seqsolve2short4288,TERMINATION_REASON_OPTIMAL,1960,32.610211266,1969,0.114664231,9
leo1,TERMINATION_REASON_PRIMAL_INFEASIBLE,40,0.034878434,43,0.006053715,3
neos-4966258-blicks,TERMINATION_REASON_OPTIMAL,1280,17.757990262,1298,0.115642459,18
nj1,TERMINATION_REASON_OPTIMAL,0,0.038877401,0,0.03753684,0
cryptanalysiskb128n5obj16,TERMINATION_REASON_OPTIMAL,680,3.3065216540000004,684,0.032619931000000005,4
neos-5266653-tugela,TERMINATION_REASON_OPTIMAL,920,1.4555400900000002,926,0.015882431000000002,6
nursesched-medium-hint03,TERMINATION_REASON_OPTIMAL,2480,7.632016826,2511,0.031276737,31
neos-957143,TERMINATION_REASON_OPTIMAL,640,2.029595247,643,0.027496296000000003,3
ci-s4,TERMINATION_REASON_ITERATION_LIMIT,10000,6.754659085000001,10048,0.009329592000000001,48
ns2122698,TERMINATION_REASON_OPTIMAL,4440,37.064022193,4442,0.063929025,2
cmflsp60-36-2-6,TERMINATION_REASON_OPTIMAL,2320,6.693221942000001,2377,0.027406004,57
neos-885524,TERMINATION_REASON_OPTIMAL,120,0.5937031030000001,126,0.029750678000000003,6
neos-4754521-awarau,TERMINATION_REASON_OPTIMAL,0,0.09829945500000001,0,0.09473362,0
thor50dday,TERMINATION_REASON_OPTIMAL,2960,12.684827652000001,3009,0.030746063,49
dws008-03,TERMINATION_REASON_OPTIMAL,440,0.727947661,441,0.012759872,1
neos-3755335-nizao,TERMINATION_REASON_OPTIMAL,100,0.6714608329999999,106,0.045217526,6
ns930473,TERMINATION_REASON_OPTIMAL,0,0.010303880000000001,0,0.009835364000000001,0
cmflsp40-36-2-10,TERMINATION_REASON_OPTIMAL,1840,3.663699638,1873,0.019110134,33
sing326,TERMINATION_REASON_ITERATION_LIMIT,10000,30.411072212,10043,0.025187906000000003,43
d20200,TERMINATION_REASON_OPTIMAL,1560,1.013844658,1640,0.007898751,80
neos-5044663-wairoa,TERMINATION_REASON_ITERATION_LIMIT,10000,37.089727826,10249,0.03223854,249
neos-957323,TERMINATION_REASON_OPTIMAL,1520,4.568023322,1529,0.029222712,9
neos-960392,TERMINATION_REASON_OPTIMAL,1160,2.790001811,1165,0.025667747,5
rocII-8-11,TERMINATION_REASON_OPTIMAL,3800,8.905821733,3804,0.028958196000000002,4
piperout-d27,TERMINATION_REASON_ITERATION_LIMIT,10000,14.759154794,10003,0.013835655,3
blp-ic98,TERMINATION_REASON_OPTIMAL,4480,3.983003576,4526,0.009620299,46
rocII-10-11,TERMINATION_REASON_OPTIMAL,4280,13.346656402,4285,0.041283056000000005,5
neos-3237086-abava,TERMINATION_REASON_OPTIMAL,200,0.9870436030000002,204,0.026297784,4
neos-498623,TERMINATION_REASON_OPTIMAL,2720,1.8765386840000002,2836,0.006320756,116
ns1856153,TERMINATION_REASON_OPTIMAL,120,0.20932002500000002,122,0.010637206000000001,2
neos-3437289-erdre,TERMINATION_REASON_OPTIMAL,0,0.008649486000000001,0,0.008272367000000001,0
leo2,TERMINATION_REASON_PRIMAL_INFEASIBLE,40,0.070761631,46,0.010245291,6
neos-3555904-turama,TERMINATION_REASON_OPTIMAL,1080,7.444144195000001,1082,0.0694708,2
neos-525149,TERMINATION_REASON_OPTIMAL,720,5.362667763,744,0.092227685,24
