instance,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,preprocessing_time_sec,cumulative_rejected_steps
supportcase23,TERMINATION_REASON_OPTIMAL,1480,1.077086526,1483,0.014946326000000001,3
neos-1122047,TERMINATION_REASON_OPTIMAL,12880,20.068804337000003,12922,0.015381989,42
neos-5188808-nattai,TERMINATION_REASON_OPTIMAL,160,0.252625379,161,0.013474753,1
blp-ic97,TERMINATION_REASON_OPTIMAL,2680,1.2825579080000002,2696,0.004706035,16
cmflsp50-24-8-8,TERMINATION_REASON_OPTIMAL,1360,1.2462675550000002,1392,0.014444512000000001,32
iis-hc-cov,TERMINATION_REASON_OPTIMAL,1440,0.717678208,1457,0.005345138,17
neos-5251015-ogosta,TERMINATION_REASON_OPTIMAL,240,3.5702616270000003,246,0.182530249,6
graph40-20-1rand,TERMINATION_REASON_OPTIMAL,100,0.5541049830000001,101,0.030408002000000003,1
roi5alpha10n8,TERMINATION_REASON_OPTIMAL,960,8.463543052,975,0.094041805,15
supportcase37,TERMINATION_REASON_OPTIMAL,7280,15.617402229000001,7366,0.017228786,86
fastxgemm-n3r22s4t6,TERMINATION_REASON_OPTIMAL,600,3.322790229,604,0.070761851,4
ger50-17-trans-pop-3t,TERMINATION_REASON_OPTIMAL,4040,4.102072755,4049,0.010326662,9
dc1l,TERMINATION_REASON_OPTIMAL,3360,8.084068046,3404,0.022538879,44
neos-5116085-kenana,TERMINATION_REASON_OPTIMAL,360,13.827725256,369,0.305904726,9
supportcase40,TERMINATION_REASON_OPTIMAL,880,1.36366596,887,0.012438185000000001,7
nj2,TERMINATION_REASON_OPTIMAL,0,0.043663770000000005,0,0.042052754000000005,0
neos-5083528-gimone,TERMINATION_REASON_OPTIMAL,200,0.703483455,203,0.023521453,3
neos-4322846-ryton,TERMINATION_REASON_OPTIMAL,1720,12.906968252000002,1748,0.049649646000000006,28
seqsolve2short4288,TERMINATION_REASON_OPTIMAL,2160,34.730703543000004,2164,0.12170995700000001,4
leo1,TERMINATION_REASON_PRIMAL_INFEASIBLE,40,0.037076387,45,0.005294822,5
neos-4966258-blicks,TERMINATION_REASON_OPTIMAL,1480,21.496490504000004,1523,0.11520029400000001,43
nj1,TERMINATION_REASON_OPTIMAL,0,0.03987479100000001,0,0.038491503,0
cryptanalysiskb128n5obj16,TERMINATION_REASON_OPTIMAL,680,3.334960788,685,0.032863306,5
neos-5266653-tugela,TERMINATION_REASON_OPTIMAL,840,1.305286313,847,0.012791324000000001,7
nursesched-medium-hint03,TERMINATION_REASON_OPTIMAL,3080,6.9124771350000005,3107,0.032033627,27
neos-957143,TERMINATION_REASON_OPTIMAL,560,1.736365741,566,0.029511854,6
ci-s4,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,99860,67.49401444,100000,0.008274946,140
ns2122698,TERMINATION_REASON_OPTIMAL,3280,25.542220526,3282,0.061578045000000005,2
cmflsp60-36-2-6,TERMINATION_REASON_OPTIMAL,2000,5.891328444000001,2040,0.026955303000000003,40
neos-885524,TERMINATION_REASON_OPTIMAL,120,0.6168360230000001,127,0.026197169000000003,7
neos-4754521-awarau,TERMINATION_REASON_OPTIMAL,0,0.09399426599999999,0,0.090266974,0
thor50dday,TERMINATION_REASON_OPTIMAL,2920,15.176434139000001,3003,0.031875977,83
dws008-03,TERMINATION_REASON_OPTIMAL,280,0.512110635,282,0.022737127000000003,2
neos-3755335-nizao,TERMINATION_REASON_OPTIMAL,280,1.7233287250000002,306,0.04259356,26
ns930473,TERMINATION_REASON_OPTIMAL,0,0.010053857,0,0.009674722,0
cmflsp40-36-2-10,TERMINATION_REASON_OPTIMAL,1320,2.622946783,1352,0.019173669,32
sing326,TERMINATION_REASON_OPTIMAL,3080,10.852907936000001,3107,0.024631163,27
d20200,TERMINATION_REASON_OPTIMAL,6000,3.736599993,6214,0.0065733580000000005,214
neos-5044663-wairoa,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,99132,346.52216221000003,100000,0.033265372,868
neos-957323,TERMINATION_REASON_OPTIMAL,960,1.228556396,979,0.028080601,19
neos-960392,TERMINATION_REASON_OPTIMAL,1400,3.2667414700000004,1402,0.022653381,2
rocII-8-11,TERMINATION_REASON_OPTIMAL,3400,8.730049017,3402,0.026210007,2
piperout-d27,TERMINATION_REASON_OPTIMAL,20520,25.197383436,20526,0.012620434000000002,6
blp-ic98,TERMINATION_REASON_OPTIMAL,5400,4.643154016,5454,0.008541356,54
rocII-10-11,TERMINATION_REASON_OPTIMAL,4320,14.586151531,4325,0.03531046,5
neos-3237086-abava,TERMINATION_REASON_OPTIMAL,160,0.7339157550000001,163,0.027036372000000003,3
neos-498623,TERMINATION_REASON_OPTIMAL,2000,-0.46264540200000004,2070,0.007166381,70
ns1856153,TERMINATION_REASON_OPTIMAL,80,0.153567745,82,0.010346529,2
neos-3437289-erdre,TERMINATION_REASON_OPTIMAL,0,0.00882487,0,0.008420754,0
leo2,TERMINATION_REASON_PRIMAL_INFEASIBLE,40,0.06834638500000001,46,0.009809306,6
neos-3555904-turama,TERMINATION_REASON_OPTIMAL,1000,6.729991696,1005,0.056633913,5
neos-525149,TERMINATION_REASON_OPTIMAL,800,5.8243113730000005,826,0.081353456,26
