instance,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,preprocessing_time_sec,cumulative_rejected_steps
supportcase23,TERMINATION_REASON_OPTIMAL,1638,3.320635168,1641,0.014424159,3
neos-1122047,TERMINATION_REASON_ITERATION_LIMIT,10000,16.329439607,10004,0.013748380000000001,4
neos-5188808-nattai,TERMINATION_REASON_OPTIMAL,160,0.26079483000000003,161,0.010153613,1
blp-ic97,TERMINATION_REASON_OPTIMAL,3720,1.8337197070000002,3752,0.004635458,32
cmflsp50-24-8-8,TERMINATION_REASON_OPTIMAL,1240,1.132792068,1266,0.008531982,26
iis-hc-cov,TERMINATION_REASON_OPTIMAL,1120,-0.6355481590000001,1127,0.006790544000000001,7
neos-5251015-ogosta,TERMINATION_REASON_OPTIMAL,240,5.257876026000001,243,0.160998828,3
graph40-20-1rand,TERMINATION_REASON_OPTIMAL,40,0.32261322000000003,41,0.03400851,1
roi5alpha10n8,TERMINATION_REASON_OPTIMAL,1120,9.827741536,1134,0.137505757,14
supportcase37,TERMINATION_REASON_OPTIMAL,7800,15.263876860000002,7887,0.016609141,87
fastxgemm-n3r22s4t6,TERMINATION_REASON_OPTIMAL,560,4.8521800850000005,565,0.06919001500000001,5
ger50-17-trans-pop-3t,TERMINATION_REASON_OPTIMAL,2240,2.226700975,2244,0.008917377,4
dc1l,TERMINATION_REASON_OPTIMAL,3600,7.867228261,3647,0.023885715000000002,47
neos-5116085-kenana,TERMINATION_REASON_OPTIMAL,480,20.373746992,491,0.28289700100000004,11
supportcase40,TERMINATION_REASON_OPTIMAL,1000,1.510132564,1004,0.011720939000000001,4
nj2,TERMINATION_REASON_OPTIMAL,0,0.044168505,0,0.042406315,0
neos-5083528-gimone,TERMINATION_REASON_OPTIMAL,200,0.777253271,203,0.025121522,3
neos-4322846-ryton,TERMINATION_REASON_OPTIMAL,1720,12.935179605,1762,0.049691587,42
seqsolve2short4288,TERMINATION_REASON_OPTIMAL,1720,26.688361015,1723,-1.0245510180000001,3
leo1,TERMINATION_REASON_PRIMAL_INFEASIBLE,40,0.031990628,43,0.005313797,3
neos-4966258-blicks,TERMINATION_REASON_OPTIMAL,1440,19.848474439,1495,0.103962334,55
nj1,TERMINATION_REASON_OPTIMAL,0,0.038767453,0,0.037398936,0
cryptanalysiskb128n5obj16,TERMINATION_REASON_OPTIMAL,640,3.1972213340000004,644,0.031594027000000004,4
neos-5266653-tugela,TERMINATION_REASON_OPTIMAL,920,1.418798247,922,0.012322213,2
nursesched-medium-hint03,TERMINATION_REASON_OPTIMAL,2480,7.135387372,2505,0.030278288,25
neos-957143,TERMINATION_REASON_OPTIMAL,520,0.46127222200000007,522,0.028431664000000002,2
ci-s4,TERMINATION_REASON_ITERATION_LIMIT,10000,7.798708318000001,10005,0.00878692,5
ns2122698,TERMINATION_REASON_OPTIMAL,4240,37.126616387,4242,0.057697956,2
cmflsp60-36-2-6,TERMINATION_REASON_OPTIMAL,1760,5.66787378,1801,0.032292887,41
neos-885524,TERMINATION_REASON_OPTIMAL,100,0.52234343,105,0.029112626000000003,5
neos-4754521-awarau,TERMINATION_REASON_OPTIMAL,0,0.102479861,0,0.09935935800000001,0
thor50dday,TERMINATION_REASON_OPTIMAL,3600,17.889337358,3659,0.035243665,59
dws008-03,TERMINATION_REASON_OPTIMAL,280,0.573700548,282,0.015680611,2
neos-3755335-nizao,TERMINATION_REASON_OPTIMAL,160,1.1491262970000002,168,0.047856574000000006,8
ns930473,TERMINATION_REASON_OPTIMAL,0,0.011874711000000001,0,0.011545221000000001,0
cmflsp40-36-2-10,TERMINATION_REASON_OPTIMAL,2120,4.416531225,2145,0.019965365000000002,25
sing326,TERMINATION_REASON_OPTIMAL,2920,10.29563908,2937,0.02627525,17
d20200,TERMINATION_REASON_OPTIMAL,4240,2.584878633,4404,0.006956306000000001,164
neos-5044663-wairoa,TERMINATION_REASON_ITERATION_LIMIT,10000,39.01831982000001,10251,0.031346822,251
neos-957323,TERMINATION_REASON_OPTIMAL,920,2.875220102,928,0.029854489,8
neos-960392,TERMINATION_REASON_OPTIMAL,1440,3.5278964330000004,1444,0.018485644000000002,4
rocII-8-11,TERMINATION_REASON_OPTIMAL,3840,11.528418314000001,3844,0.028676138,4
piperout-d27,TERMINATION_REASON_ITERATION_LIMIT,10000,13.764617306,10006,0.013890277000000001,6
blp-ic98,TERMINATION_REASON_OPTIMAL,5240,4.970846279,5259,0.010445042,19
rocII-10-11,TERMINATION_REASON_OPTIMAL,3880,15.354844947000002,3883,0.038591345,3
neos-3237086-abava,TERMINATION_REASON_OPTIMAL,200,-0.150284155,203,0.031570697,3
neos-498623,TERMINATION_REASON_OPTIMAL,2240,1.675423,2307,0.008287643,67
ns1856153,TERMINATION_REASON_OPTIMAL,120,0.22800281400000003,123,0.014164592,3
neos-3437289-erdre,TERMINATION_REASON_OPTIMAL,0,0.010435201000000002,0,0.010083176000000001,0
leo2,TERMINATION_REASON_PRIMAL_INFEASIBLE,40,0.076217552,46,0.012487478000000002,6
neos-3555904-turama,TERMINATION_REASON_OPTIMAL,1000,7.780441115000001,1004,0.06362896500000001,4
neos-525149,TERMINATION_REASON_OPTIMAL,720,6.205209882000001,736,0.08805522,16
