instance,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,preprocessing_time_sec,cumulative_rejected_steps
supportcase23,TERMINATION_REASON_OPTIMAL,1440,2.695115967,1444,0.014118678,4
neos-1122047,TERMINATION_REASON_ITERATION_LIMIT,10000,15.557876315000001,10000,0.012901273000000001,0
neos-5188808-nattai,TERMINATION_REASON_OPTIMAL,120,0.20298745,121,0.009740045000000001,1
blp-ic97,TERMINATION_REASON_OPTIMAL,4840,2.2934179500000003,4874,0.004684581,34
cmflsp50-24-8-8,TERMINATION_REASON_OPTIMAL,1440,1.2701748140000002,1448,0.008450357,8
iis-hc-cov,TERMINATION_REASON_OPTIMAL,1160,0.579949415,1170,0.0053194010000000005,10
neos-5251015-ogosta,TERMINATION_REASON_OPTIMAL,240,5.3453502770000005,243,0.16076410800000002,3
graph40-20-1rand,TERMINATION_REASON_OPTIMAL,120,0.6270551360000001,121,0.030305507000000002,1
roi5alpha10n8,TERMINATION_REASON_OPTIMAL,1040,8.874659755,1055,0.097094941,15
supportcase37,TERMINATION_REASON_OPTIMAL,9320,19.888320776,9399,0.015664644000000002,79
fastxgemm-n3r22s4t6,TERMINATION_REASON_OPTIMAL,600,4.950170938,605,0.068344903,5
ger50-17-trans-pop-3t,TERMINATION_REASON_OPTIMAL,4200,4.165330189,4202,0.009572991000000001,2
dc1l,TERMINATION_REASON_OPTIMAL,3640,8.147345642000001,3683,0.023987074,43
neos-5116085-kenana,TERMINATION_REASON_OPTIMAL,600,24.252761149,615,0.32916749700000003,15
supportcase40,TERMINATION_REASON_OPTIMAL,920,1.421715089,923,0.010289407,3
nj2,TERMINATION_REASON_OPTIMAL,0,0.049078167,0,0.04730347,0
neos-5083528-gimone,TERMINATION_REASON_OPTIMAL,200,0.7230191560000001,203,0.024819168000000003,3
neos-4322846-ryton,TERMINATION_REASON_OPTIMAL,1760,12.085426192,1800,0.049708067,40
seqsolve2short4288,TERMINATION_REASON_OPTIMAL,2120,439.637131534,2128,0.15331138,8
leo1,TERMINATION_REASON_PRIMAL_INFEASIBLE,40,0.036474543,44,0.005729548,4
neos-4966258-blicks,TERMINATION_REASON_OPTIMAL,1600,27.749376193,1649,0.10508384600000001,49
nj1,TERMINATION_REASON_OPTIMAL,0,0.06205789300000001,0,0.06003619600000001,0
cryptanalysiskb128n5obj16,TERMINATION_REASON_OPTIMAL,600,3.8120851750000004,604,0.045352616000000005,4
neos-5266653-tugela,TERMINATION_REASON_OPTIMAL,1120,2.600444115,1124,0.018624169,4
nursesched-medium-hint03,TERMINATION_REASON_OPTIMAL,2560,7.537965955000001,2573,0.040125232000000004,13
neos-957143,TERMINATION_REASON_OPTIMAL,600,2.0460496210000003,606,0.031037963000000002,6
ci-s4,TERMINATION_REASON_ITERATION_LIMIT,10000,7.832456307,10000,0.007797396000000001,0
ns2122698,TERMINATION_REASON_OPTIMAL,2280,19.644324262,2282,0.053781388000000006,2
cmflsp60-36-2-6,TERMINATION_REASON_OPTIMAL,2520,7.73049302,2561,0.029078736,41
neos-885524,TERMINATION_REASON_OPTIMAL,100,0.513302284,106,0.025792667000000002,6
neos-4754521-awarau,TERMINATION_REASON_OPTIMAL,0,0.098857837,0,0.096165411,0
thor50dday,TERMINATION_REASON_OPTIMAL,3480,17.437156665,3537,0.031560038,57
dws008-03,TERMINATION_REASON_OPTIMAL,280,0.529222132,282,0.015382952000000002,2
neos-3755335-nizao,TERMINATION_REASON_OPTIMAL,120,0.9010887510000001,129,0.050407338,9
ns930473,TERMINATION_REASON_OPTIMAL,0,0.011176279,0,0.010820924,0
cmflsp40-36-2-10,TERMINATION_REASON_OPTIMAL,2000,3.8434086420000004,2027,0.020264076000000002,27
sing326,TERMINATION_REASON_ITERATION_LIMIT,10000,31.663459541,10019,0.025444503,19
d20200,TERMINATION_REASON_OPTIMAL,1560,0.9389308590000001,1635,0.00621045,75
neos-5044663-wairoa,TERMINATION_REASON_ITERATION_LIMIT,10000,39.522227533,10127,0.033172291,127
neos-957323,TERMINATION_REASON_OPTIMAL,1080,3.4942552530000004,1094,0.028045,14
neos-960392,TERMINATION_REASON_OPTIMAL,1520,3.7629325880000004,1524,0.016747531,4
rocII-8-11,TERMINATION_REASON_OPTIMAL,3720,10.876993063,3723,0.036896672000000005,3
piperout-d27,TERMINATION_REASON_ITERATION_LIMIT,10000,14.174722798,10018,0.014438589000000002,18
blp-ic98,TERMINATION_REASON_OPTIMAL,3640,3.1598907900000004,3690,0.008281728,50
rocII-10-11,TERMINATION_REASON_OPTIMAL,3720,12.453079515,3723,0.033161647,3
neos-3237086-abava,TERMINATION_REASON_OPTIMAL,200,0.877140673,203,0.029735145,3
neos-498623,TERMINATION_REASON_OPTIMAL,2600,1.6749780850000002,2671,0.00594154,71
ns1856153,TERMINATION_REASON_OPTIMAL,120,0.209301166,123,0.011279498,3
neos-3437289-erdre,TERMINATION_REASON_OPTIMAL,0,0.010498609,0,0.010177844,0
leo2,TERMINATION_REASON_PRIMAL_INFEASIBLE,40,0.093801278,47,0.014453276000000001,7
neos-3555904-turama,TERMINATION_REASON_OPTIMAL,920,6.803191303,922,0.055370675,2
neos-525149,TERMINATION_REASON_OPTIMAL,760,5.824887627,786,0.081017713,26
