instance,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,preprocessing_time_sec,cumulative_rejected_steps
supportcase23,TERMINATION_REASON_OPTIMAL,2120,5.381010633,2123,0.051135165,3
neos-1122047,TERMINATION_REASON_ITERATION_LIMIT,10000,17.308160091999998,10004,0.025424442000000002,4
neos-5188808-nattai,TERMINATION_REASON_OPTIMAL,320,0.432293301,321,0.009337561000000001,1
blp-ic97,TERMINATION_REASON_OPTIMAL,5080,2.188626341,5091,0.004332795,11
cmflsp50-24-8-8,TERMINATION_REASON_OPTIMAL,1640,1.2962663600000002,1643,0.008435887000000001,3
iis-hc-cov,TERMINATION_REASON_OPTIMAL,1800,0.931238835,1801,0.00477395,1
neos-5251015-ogosta,TERMINATION_REASON_OPTIMAL,240,4.9191705610000005,243,0.164534692,3
graph40-20-1rand,TERMINATION_REASON_OPTIMAL,200,0.905770704,201,0.031287653,1
roi5alpha10n8,TERMINATION_REASON_OPTIMAL,1160,9.173764065,1165,0.09318963100000001,5
supportcase37,TERMINATION_REASON_ITERATION_LIMIT,10000,19.834899,10019,0.017932482,19
fastxgemm-n3r22s4t6,TERMINATION_REASON_OPTIMAL,1600,11.348024648,1603,0.078248362,3
ger50-17-trans-pop-3t,TERMINATION_REASON_OPTIMAL,7120,6.076733894000001,7124,0.00779169,4
dc1l,TERMINATION_REASON_OPTIMAL,4440,8.924554832,4447,0.02134169,7
neos-5116085-kenana,TERMINATION_REASON_OPTIMAL,1040,43.929095179,1042,0.275929645,2
supportcase40,TERMINATION_REASON_OPTIMAL,1000,1.400480856,1004,0.010873408000000001,4
nj2,TERMINATION_REASON_OPTIMAL,0,0.039636113,0,0.038414009,0
neos-5083528-gimone,TERMINATION_REASON_OPTIMAL,320,0.901376164,322,0.022565435000000002,2
neos-4322846-ryton,TERMINATION_REASON_OPTIMAL,4120,27.068345483000005,4132,0.046255081,12
seqsolve2short4288,TERMINATION_REASON_OPTIMAL,4120,64.34011955500002,4125,0.107858402,5
leo1,TERMINATION_REASON_PRIMAL_INFEASIBLE,40,0.032922119,42,0.00475576,2
neos-4966258-blicks,TERMINATION_REASON_OPTIMAL,4120,57.10396568,4125,0.096408134,5
nj1,TERMINATION_REASON_OPTIMAL,0,0.035428813,0,0.033957696,0
cryptanalysiskb128n5obj16,TERMINATION_REASON_OPTIMAL,560,2.4431240350000003,563,0.038376958,3
neos-5266653-tugela,TERMINATION_REASON_OPTIMAL,920,1.240572974,924,0.010603849,4
nursesched-medium-hint03,TERMINATION_REASON_OPTIMAL,2760,6.554913078,2764,0.025019699000000003,4
neos-957143,TERMINATION_REASON_OPTIMAL,1320,3.2839230390000003,1322,0.024629742000000003,2
ci-s4,TERMINATION_REASON_ITERATION_LIMIT,10000,8.365060582,10001,0.006818335,1
ns2122698,TERMINATION_REASON_OPTIMAL,5840,45.725467464,5842,0.064396278,2
cmflsp60-36-2-6,TERMINATION_REASON_OPTIMAL,2480,6.106244516,2486,0.026098631,6
neos-885524,TERMINATION_REASON_OPTIMAL,360,1.1888470690000001,364,0.020745338000000002,4
neos-4754521-awarau,TERMINATION_REASON_OPTIMAL,0,0.085993385,0,0.082291863,0
thor50dday,TERMINATION_REASON_OPTIMAL,3480,16.703710362000002,3503,0.027928484000000003,23
dws008-03,TERMINATION_REASON_OPTIMAL,520,0.688006289,521,0.011052594,1
neos-3755335-nizao,TERMINATION_REASON_OPTIMAL,240,1.3151702630000002,245,0.047599257000000006,5
ns930473,TERMINATION_REASON_OPTIMAL,0,0.008029129,0,0.007739989,0
cmflsp40-36-2-10,TERMINATION_REASON_OPTIMAL,2040,3.274307455,2046,0.015228851000000002,6
sing326,TERMINATION_REASON_ITERATION_LIMIT,10000,30.474367294000004,10006,0.024646527,6
d20200,TERMINATION_REASON_OPTIMAL,7000,3.601256729,7148,0.006677779,148
neos-5044663-wairoa,TERMINATION_REASON_ITERATION_LIMIT,10000,33.685442153,10026,0.030627018000000002,26
neos-957323,TERMINATION_REASON_OPTIMAL,4640,11.081461793,4643,0.023600316000000003,3
neos-960392,TERMINATION_REASON_OPTIMAL,1640,3.193570481,1641,0.014378562000000001,1
rocII-8-11,TERMINATION_REASON_ITERATION_LIMIT,10000,23.682695819000003,10001,0.022998066,1
piperout-d27,TERMINATION_REASON_ITERATION_LIMIT,10000,10.831864849,10002,0.011691434,2
blp-ic98,TERMINATION_REASON_ITERATION_LIMIT,10000,9.048494897000001,10012,0.007402911000000001,12
rocII-10-11,TERMINATION_REASON_ITERATION_LIMIT,10000,26.947316852,10005,0.031694236,5
neos-3237086-abava,TERMINATION_REASON_OPTIMAL,520,3.8453750230000003,523,0.024211674000000002,3
neos-498623,TERMINATION_REASON_OPTIMAL,2960,1.6179181110000003,2968,0.0064917360000000006,8
ns1856153,TERMINATION_REASON_OPTIMAL,240,0.319790381,244,0.008803854,4
neos-3437289-erdre,TERMINATION_REASON_OPTIMAL,0,0.007927942,0,0.007567929,0
leo2,TERMINATION_REASON_PRIMAL_INFEASIBLE,40,0.057277713,46,0.008159226,6
neos-3555904-turama,TERMINATION_REASON_OPTIMAL,1040,6.375307158,1041,0.059448013,1
neos-525149,TERMINATION_REASON_OPTIMAL,2080,12.280755123,2138,0.06252458400000001,58
