1.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000444e-01 1.120000000000000107e+00
5.760000000000000675e-01 1.190400000000000125e+00
3.379199999999999982e-01 1.210368000000000110e+00
9.584639999999997051e-02 1.181122560000000155e+00
-1.403781120000000826e-01 1.105802035200000200e+00
-3.615385190400001170e-01 9.892622499840001415e-01
-5.593909690368001897e-01 8.378135661772800891e-01
-7.269536822722562075e-01 6.589102870757376218e-01
-8.587357396874037985e-01 4.608067276552273439e-01
-9.508970852184492895e-01 2.521950415053283434e-01
-1.001336093519515025e+00 4.184002114121218585e-02
-1.009704097747757379e+00 -1.617743992539877607e-01
-9.773492178969598321e-01 -3.507732668632201900e-01
-9.071945645243157941e-01 -5.181812490935545634e-01
-8.035583147056049036e-01 -6.581656620709334105e-01
-6.719251822914181771e-01 -7.662240720463797672e-01
-5.186803678821422237e-01 -8.393111827409530656e-01
-3.508181313339515661e-01 -8.759023616981052029e-01
-1.756376589943305089e-01 -8.759937990290470600e-01
-4.388991885210802302e-04 -8.410418269055893736e-01
1.677694661925968056e-01 -7.738462605908464909e-01
3.225387183107660816e-01 -6.783846665050594638e-01
4.582156516117780187e-01 -5.596061495225014282e-01
5.701368815162782822e-01 -4.231945272383457191e-01
6.547757869639474482e-01 -2.753115887560223518e-01
7.098381047151519629e-01 -1.223315042627510507e-01
-1.698959711281927965e-01 1.325557811788106305e-02
-1.725470867517689966e-01 -2.178406235718798045e-02
-1.681902742803313977e-01 -5.455075471896674022e-02
-1.572801233365380413e-01 -8.382474919751567444e-02
-1.405151734970349064e-01 -1.085747939290220287e-01
-1.188002147112305062e-01 -1.279918451141072444e-01
-9.320184568840905737e-02 -1.415125404472247772e-01
-6.489933759896410193e-02 -1.488319063491286010e-01
-3.513295632913837618e-02 -1.499052213609911310e-01
-5.151912056940148588e-03 -1.449393949179395014e-01
2.383596692664775168e-02 -1.343746257358923724e-01
5.071089207382623032e-02 -1.188574622916914320e-01
7.448238453216451949e-02 -9.920668689359087022e-02
9.432372191088270186e-02 -7.637367503567069060e-02
1.095984569180168400e-01 -5.139903665064049498e-02
1.198782642481449334e-01 -2.536742233498588683e-02
1.249517487151421136e-01 6.376243014419719080e-04
1.248242238548537136e-01 2.557696410035503742e-02
1.197088310347827061e-01 4.849565174329738271e-02
1.100097006861232296e-01 6.855776581079013610e-02
9.629814752396520516e-02 8.507508468315157224e-02
7.928313058733488239e-02 9.752870741329248971e-02
5.977738910467637889e-02 1.055830369376960648e-01
