1.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000444e-01 1.120000000000000107e+00
5.760000000000000675e-01 1.190400000000000125e+00
3.379199999999999982e-01 1.210368000000000110e+00
9.584639999999997051e-02 1.181122560000000155e+00
-1.403781120000000826e-01 1.105802035200000200e+00
-3.615385190400001170e-01 9.892622499840001415e-01
-5.593909690368001897e-01 8.378135661772800891e-01
-7.269536822722562075e-01 6.589102870757376218e-01
-8.587357396874037985e-01 4.608067276552273439e-01
-9.508970852184492895e-01 2.521950415053283434e-01
-1.001336093519515025e+00 4.184002114121218585e-02
-1.012214499016230285e+00 -2.228587253725478334e-01
-9.550243507999097714e-01 -4.811824855135907741e-01
-8.261313836238328712e-01 -7.015587057384341518e-01
-6.339291791098323747e-01 -8.637505447556181881e-01
-4.611790701587087371e-01 -9.214363369971352302e-01
-2.768918027592817133e-01 -9.399572440691061903e-01
-8.890035394546047520e-02 -9.201390250954339933e-01
9.512745107362632901e-02 -8.643079738768914000e-01
2.679890458490046257e-01 -7.761378457520148322e-01
4.232166149994076032e-01 -6.604490089220527160e-01
5.553064167838182019e-01 -5.229697652084069892e-01
6.599003698254995998e-01 -3.700709006349707786e-01
7.339145499524937222e-01 -2.084851546190731875e-01
7.756115808763083264e-01 -4.502343225904859025e-02
7.873176732636609776e-01 1.613180157237326384e-01
-7.732048180346300092e-02 4.538964072902097746e-02
-8.639840994926720197e-02 2.629437311000669408e-02
-9.165728457126853801e-02 6.911141271352717191e-03
-9.345418130182024663e-02 -1.763851140939778558e-02
-8.899256887826118012e-02 -4.180178470073026009e-02
-7.784393181356746849e-02 -6.265752238331828705e-02
-6.071649195654041375e-02 -7.830097233187899297e-02
-4.505629749016461238e-02 -8.418019293663675517e-02
-2.822025890283726135e-02 -8.645703699973873724e-02
-1.092885150288951460e-02 -8.518452582032709497e-02
6.108053661175904397e-03 -8.055553405527883515e-02
2.221916047223167212e-02 -7.288948059862135342e-02
3.679705659195594419e-02 -6.261449005628530462e-02
4.931995460321300651e-02 -5.024591953339128947e-02
5.936913850989126301e-02 -3.636225505007738279e-02
6.664158951990674373e-02 -2.157944694409293790e-02
7.095747890872533548e-02 -6.524773284584152455e-03
7.265391996271720887e-02 1.260274765328118704e-02
6.949465149198660874e-02 3.150629407565248147e-02
6.111139935029465814e-02 4.791254355232824058e-02
4.802954002872088235e-02 6.032694966526190583e-02
3.596415009566850118e-02 6.510670169778512428e-02
2.294280975611147355e-02 6.709099558109601902e-02
