kkt_passes fraction_solved
90591.0 0.0026109660574412533
190591.0 0.0026109660574412533
200437.0 0.005221932114882507
300437.0 0.005221932114882507
305320.0 0.007832898172323759
368672.0 0.010443864229765013
390017.0 0.013054830287206266
390380.0 0.015665796344647518
391029.0 0.018276762402088774
491029.0 0.018276762402088774
495191.0 0.020887728459530026
495933.0 0.02349869451697128
508615.0 0.02610966057441253
515743.0 0.028720626631853787
539804.0 0.031331592689295036
639804.0 0.031331592689295036
739804.0 0.031331592689295036
740496.0 0.033942558746736295
840496.0 0.033942558746736295
849262.0 0.03655352480417755
862655.0 0.0391644908616188
892380.0 0.04177545691906005
893223.0 0.044386422976501305
895153.0 0.04699738903394256
896874.0 0.04960835509138381
996874.0 0.04960835509138381
1096874.0 0.04960835509138381
1159987.0 0.05221932114882506
1161112.0 0.05483028720626632
1162454.0 0.057441253263707574
1262454.0 0.057441253263707574
1362454.0 0.057441253263707574
1462454.0 0.057441253263707574
1463771.0 0.06005221932114883
1471735.0 0.06266318537859007
1473778.0 0.06527415143603134
1564662.0 0.06788511749347259
1568554.0 0.07049608355091384
1634535.0 0.0731070496083551
1734535.0 0.0731070496083551
1734535.0 0.07571801566579635
1741838.0 0.0783289817232376
1841838.0 0.0783289817232376
1941838.0 0.0783289817232376
1947407.0 0.08093994778067885
1980866.0 0.0835509138381201
1981880.0 0.08616187989556136
1983663.0 0.08877284595300261
1985555.0 0.09138381201044386
1985602.0 0.09138381201044386
2085602.0 0.09138381201044386
2185602.0 0.09138381201044386
2185852.0 0.09399477806788512
2216919.0 0.09660574412532637
2270801.0 0.09921671018276762
2370801.0 0.09921671018276762
2470801.0 0.09921671018276762
2474939.0 0.10182767624020887
2574939.0 0.10182767624020887
2604689.0 0.10443864229765012
2608367.0 0.10704960835509138
2608496.0 0.10966057441253264
2708496.0 0.10966057441253264
2808496.0 0.10966057441253264
2809257.0 0.1122715404699739
2809257.0 0.11488250652741515
2872341.0 0.1174934725848564
2875593.0 0.12010443864229765
