kkt_passes fraction_solved
2611674.0 0.4523809523809524
2618773.0 0.455026455026455
2618940.0 0.4576719576719577
2718940.0 0.4576719576719577
2718940.0 0.4603174603174603
2763999.0 0.46296296296296297
2782887.0 0.4656084656084656
2785374.0 0.46825396825396826
2785576.0 0.4708994708994709
2786184.0 0.47354497354497355
2873535.0 0.47619047619047616
2973535.0 0.47619047619047616
2973659.0 0.47883597883597884
3073659.0 0.47883597883597884
3073943.0 0.48148148148148145
3107019.0 0.48412698412698413
3108649.0 0.48677248677248675
3109711.0 0.4894179894179894
3114478.0 0.49206349206349204
3214478.0 0.49206349206349204
3221114.0 0.4947089947089947
3321114.0 0.4947089947089947
3421114.0 0.4947089947089947
3421838.0 0.4973544973544973
3443845.0 0.5
3444411.0 0.5026455026455027
3445252.0 0.5052910052910053
